DocumentID,DocumentName,RequestID,RequestRaw,RequestClean,RequestCleanNoStop
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1043,"5. You received no permanent and/or significant scarring as a r esult of the 
alleged motor vehicle in cident of 5/25/2020.",you received no permanent andor significant scarring as a r esult of the alleged motor vehicle in cident of 5252020,you received permanent significant scarring r esult alleged motor vehicle cident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1044,"6. You were not gainfully employed at the time of the alleged m otor 
vehicle incident of 5/25/2020.",you were not gainfully employed at the time of the alleged m otor vehicle incident of 5252020,you gainfully employed time alleged m otor vehicle incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1045,"7. You did not lose any wages or income as a result of the alle ged motor 
vehicle incident of 5/25/2020.",you did not lose any wages or income as a result of the alle ged motor vehicle incident of 5252020,you lose wages income result alle ged motor vehicle incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1046,"8. Your earning capacity was not reduced or impaired as a resul t of the 
alleged motor vehicle in cident of 5/25/2020.",your earning capacity was not reduced or impaired as a resul t of the alleged motor vehicle in cident of 5252020,your earning capacity reduced impaired resul t alleged motor vehicle cident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1047,"9. Your ability to enjoy life has not been reduced or impaired as a result 
of the alleged motor vehicl e incident of 5/25/2020.",your ability to enjoy life has not been reduced or impaired as a result of the alleged motor vehicl e incident of 5252020,your ability enjoy life reduced impaired result alleged motor vehicl e incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1048,"10. You have been involved in one ( 1) or more motor vehicle acc idents 
prior to the alleged motor veh icle incident of 5/25/2020.",you have been involved in one  1 or more motor vehicle acc idents prior to the alleged motor veh icle incident of 5252020,you involved one 1 more motor vehicle acc idents prior alleged motor veh icle incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1049,"11. You sustained significant and permanent injuries in said pr ior motor 
vehicle accidents.",you sustained significant and permanent injuries in said pr ior motor vehicle accidents,you sustained significant permanent injuries said pr ior motor vehicle accidents
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1050,"12. You have been involved in one ( 1) or more motor vehicle acc idents 
subsequent to the alleged motor vehicle incident of 5/25/2020.",you have been involved in one  1 or more motor vehicle acc idents subsequent to the alleged motor vehicle incident of 5252020,you involved one 1 more motor vehicle acc idents subsequent alleged motor vehicle incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1051,"13. You sustained significant and permanent injury in said subs equent 
motor vehicle accidents.",you sustained significant and permanent injury in said subs equent motor vehicle accidents,you sustained significant permanent injury said subs equent motor vehicle accidents
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1052,"14. You have been involved in one (1) or more slip and fall typ e or other 
non-motor vehicle accidents prior to the alleged motor vehicle incident of 5/25/2020.",you have been involved in one 1 or more slip and fall typ e or other nonmotor vehicle accidents prior to the alleged motor vehicle incident of 5252020,you involved one 1 more slip fall typ e other nonmotor vehicle accidents prior alleged motor vehicle incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1053,"15. You sustained significant and permanent injuries in the pri or slip and 
fall type or other non-moto r vehicle type accidents.",you sustained significant and permanent injuries in the pri or slip and fall type or other nonmoto r vehicle type accidents,you sustained significant permanent injuries pri slip fall type other nonmoto r vehicle type accidents
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1054,"16. You have been involved in one (1) or more slip and fall typ e or other 
non-motor vehicle accidents subsequent to the alleged motor veh icle incident of 
5/25/2020.",you have been involved in one 1 or more slip and fall typ e or other nonmotor vehicle accidents subsequent to the alleged motor veh icle incident of 5252020,you involved one 1 more slip fall typ e other nonmotor vehicle accidents subsequent alleged motor veh icle incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1055,"17. You sustained significant and permanent injuries in the sub sequent slip 
and fall type or other non-mo tor vehicle accidents.",you sustained significant and permanent injuries in the sub sequent slip and fall type or other nonmo tor vehicle accidents,you sustained significant permanent injuries sub sequent slip fall type other nonmo tor vehicle accidents
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1056,"18. Some or all of your injuries that you are claiming damages for in this 
matter pre-existed the alleged mo tor vehicle incident of 5/25/2 020.",some or all of your injuries that you are claiming damages for in this matter preexisted the alleged mo tor vehicle incident of 5252 020,some injuries claiming damages matter preexisted alleged mo tor vehicle incident 5252 020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1057,19. You have a prior  felony conviction.,you have a prior felony conviction,you prior felony conviction
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1058,20. You have a prior conviction in volving dishonesty or false s tatement.,you have a prior conviction in volving dishonesty or false s tatement,you prior conviction volving dishonesty false s tatement
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1059,"21. You have turned down work you are physically able to perfor m since 
the date of the alleged motor ve hicle incident of 5/25/2020.",you have turned down work you are physically able to perfor m since the date of the alleged motor ve hicle incident of 5252020,you turned down work physically able perfor m since date alleged motor ve hicle incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1060,22. You are presently physically able to perform numerous light  duty tasks.,you are presently physically able to perform numerous light duty tasks,you presently physically able perform numerous light duty tasks
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1061,"23. You are presently physically able to perform all of the tas ks you were 
able to do prior to the alleged m otor vehicle incident of 5/25/ 2020.",you are presently physically able to perform all of the tas ks you were able to do prior to the alleged m otor vehicle incident of 525 2020,you presently physically able perform tas ks able do prior alleged m otor vehicle incident 525 2020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1062,"24. Your current employer is willing to pay you as if you had n ot been 
injured.",your current employer is willing to pay you as if you had n ot been injured,your current employer willing pay if n ot injured
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1063,"25. Your normal faculties were imp aired at the time of the alle ged motor 
vehicle incident of 5/25/2020.",your normal faculties were imp aired at the time of the alle ged motor vehicle incident of 5252020,your normal faculties imp aired time alle ged motor vehicle incident 5252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1064,"26. You had been drinking alcohol and/or taking drugs/medicatio n within 
six (6) hours prior to the allege d motor vehicle incident of 5/ 25/2020.",you had been drinking alcohol andor taking drugsmedicatio n within six 6 hours prior to the allege d motor vehicle incident of 5 252020,you drinking alcohol taking drugsmedicatio n within six 6 hours prior allege d motor vehicle incident 5 252020
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1065,"27.            At the time of the accident that is the subject of this lawsuit, the 
vehicle in which the Plaintiff was an occupant had available a functional and 
operational seat belt/shoulder harness restraint system.",at the time of the accident that is the subject of this lawsuit the vehicle in which the plaintiff was an occupant had available a functional and operational seat beltshoulder harness restraint system,at time accident subject lawsuit vehicle plaintiff occupant available functional operational seat beltshoulder harness restraint system
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1066,"28.            At the time of the accident that is the subject of this lawsuit, Plaintiff 
was not using the available func tional and operational seat bel t/shoulder harness 
restraint system.",at the time of the accident that is the subject of this lawsuit plaintiff was not using the available func tional and operational seat bel tshoulder harness restraint system,at time accident subject lawsuit plaintiff using available func tional operational seat bel tshoulder harness restraint system
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1067,"29.            The Plaintiff's failure to use the seat belt or harness produced or 
contributed substantially to at least a portion of the Plaintif f's damages claimed in 
the lawsuit.",the plaintiffs failure to use the seat belt or harness produced or contributed substantially to at least a portion of the plaintif fs damages claimed in the lawsuit,the plaintiffs failure use seat belt harness produced contributed substantially least portion plaintif fs damages claimed lawsuit
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1068,"22. 
WADSWORTH, MARGREY & DIXON 
LLP 
/s/ Jamie Clark Dixon    
JAMIE CLARK DIXON, ESQ.",wadsworth margrey  dixon llp s jamie clark dixon jamie clark dixon esq,wadsworth margrey dixon llp s jamie clark dixon jamie clark dixon esq
3805768960149681290,"WADSWORTH, MARGREY & DIXON LLP.pdf",1069,"22. 
/s/ Jamie Clark Dixon    
JAMIE CLARK DIXON, ESQ.",s jamie clark dixon jamie clark dixon esq,s jamie clark dixon jamie clark dixon esq
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1070,"1. Plaintiff received or is entitled to receive benefits from a collateral source, as defined by 
Florida Statute 768.76, for medical bills alleged to have been incurred as a result of the incident described 
in the Complaint.",plaintiff received or is entitled to receive benefits from a collateral source as defined by florida statute 76876 for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received entitled receive benefits collateral source defined florida statute 76876 medical bills alleged incurred result incident described complaint
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1071,"2. Plaintiff received or is entitled to receive benefits from a collateral source as defined by 
Florida Statute 768.76, for loss of wages or income alleged to have been sustained as a result of the incident 
described in the Complaint.",plaintiff received or is entitled to receive benefits from a collateral source as defined by florida statute 76876 for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits collateral source defined florida statute 76876 loss wages income alleged sustained result incident described complaint
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1072,"3. Plaintiff received or is entitled to receive benefits under the Personal Injury Protection 
portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint.",plaintiff received or is entitled to receive benefits under the personal injury protection portion of an automobile policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received entitled receive benefits under personal injury protection portion automobile policy medical bills alleged incurred result incident described complaint
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1073,"4. Plaintiff received or is entitled to receive benefits under the Personal Injury Protection 
portion of an automobile policy for loss of wages or income alleged to have been sustained as a result of 
the incident described in the Complaint.",plaintiff received or is entitled to receive benefits under the personal injury protection portion of an automobile policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits under personal injury protection portion automobile policy loss wages income alleged sustained result incident described complaint
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1074,"5. Plaintiff  received or is entitled to receive benefits under the medical payments provisions 
of an automobile insurance policy for medical bills alleged to have been incurred as a result of the incident 
described in the Complaint.",plaintiff received or is entitled to receive benefits under the medical payments provisions of an automobile insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received entitled receive benefits under medical payments provisions automobile insurance policy medical bills alleged incurred result incident described complaint
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1075,"6. Plaintiff is subject to a deductible under the Personal Injury Protection portion of an 
automobile insurance policy.",plaintiff is subject to a deductible under the personal injury protection portion of an automobile insurance policy,plaintiff subject deductible under personal injury protection portion automobile insurance policy
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1076,"7. Plaintiff received or is entitled to receive benefits pursuant to personal or group health 
insurance policy, for medical bills alleged to have been incurred as a result of the incident described in the 
Complaint.",plaintiff received or is entitled to receive benefits pursuant to personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group health insurance policy medical bills alleged incurred result incident described complaint
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1077,"8. Plaintiff received or is entitled to receive benefits pursuant to a personal or group wage 
continuation plan or policy, for loss of wages or income alleged to have been sustained as a result of the 
incident described in the Complaint.",plaintiff received or is entitled to receive benefits pursuant to a personal or group wage continuation plan or policy for loss of wages or income alleged to have been sustained as a result of the incident described in the complaint,plaintiff received entitled receive benefits pursuant personal group wage continuation plan policy loss wages income alleged sustained result incident described complaint
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1078,"9. Plaintiff at the time and place of the incident described in the Complaint, had available 
functional and operational seatbelt/shoulder harness restraint system.",plaintiff at the time and place of the incident described in the complaint had available functional and operational seatbeltshoulder harness restraint system,plaintiff time place incident described complaint available functional operational seatbeltshoulder harness restraint system
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1079,"10. Plaintiff at the time and place of the incident described in the Complaint, was not using the 
available functional and operational seatbelt/shoulder harness restraint system.",plaintiff at the time and place of the incident described in the complaint was not using the available functional and operational seatbeltshoulder harness restraint system,plaintiff time place incident described complaint using available functional operational seatbeltshoulder harness restraint system
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1080,"11. Plaintiff use of the available functional and operational seatbelt/shoulder harness restraint 
system, at the time of the incident described in the Complaint, would have prevented or lessened the injury 
and damage alleged by Plaintiff.",plaintiff use of the available functional and operational seatbeltshoulder harness restraint system at the time of the incident described in the complaint would have prevented or lessened the injury and damage alleged by plaintiff,plaintiff use available functional operational seatbeltshoulder harness restraint system time incident described complaint would prevented lessened injury damage alleged plaintiff
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1081,"12. This action is subject to the Florida Motor Vehicle No-Fault Law, Florida Statute '627.730 
- '627.7405.",this action is subject to the florida motor vehicle nofault law florida statute 627730  6277405,this action subject florida motor vehicle nofault law florida statute 627730 6277405
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1082,"13. Plaintiff is insured person under the Personal Injury Protection portion of an automobile 
insurance policy which was in force on the date of the incident described in the Complaint which provides 
payments of benefits of eighty percent (80%) of all reasonable and necessary medical expenses incurred 
and sixty percent (60%) of loss of income or earning capacity from inability to work as a result of the injury    CASE NO.",plaintiff is insured person under the personal injury protection portion of an automobile insurance policy which was in force on the date of the incident described in the complaint which provides payments of benefits of eighty percent 80 of all reasonable and necessary medical expenses incurred and sixty percent 60 of loss of income or earning capacity from inability to work as a result of the injury case no,plaintiff insured person under personal injury protection portion automobile insurance policy force date incident described complaint provides payments benefits eighty percent 80 reasonable necessary medical expenses incurred sixty percent 60 loss income earning capacity inability work result injury case no
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1083,"14. Plaintiff did not sustain a permanent injury within a reasonable degree of medical 
probability other than scarring or disfigurement as a result of the subject accident.",plaintiff did not sustain a permanent injury within a reasonable degree of medical probability other than scarring or disfigurement as a result of the subject accident,plaintiff sustain permanent injury within reasonable degree medical probability other than scarring disfigurement result subject accident
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1084,"15. Plaintiff did not sustain significant and permanent scarring or disfigurement as a result of 
the subject accident.",plaintiff did not sustain significant and permanent scarring or disfigurement as a result of the subject accident,plaintiff sustain significant permanent scarring disfigurement result subject accident
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1085,"16. Plaintiff did not sustain significant and permanent loss of an important bodily function as 
a result of the subject accident.",plaintiff did not sustain significant and permanent loss of an important bodily function as a result of the subject accident,plaintiff sustain significant permanent loss important bodily function result subject accident
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1086,"17. One of more of your medical providers has a letter of protection in their favor, for your 
care and/or treatment, as a result of the incident which is the subject matter of the above captioned matter.",one of more of your medical providers has a letter of protection in their favor for your care andor treatment as a result of the incident which is the subject matter of the above captioned matter,one more medical providers letter protection their favor care treatment result incident subject matter above captioned matter
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1087,"18. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff 
suffered from the same injuries and/or conditions for which he/she is claiming in this matter.",prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff suffered from the same injuries andor conditions for which heshe is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff suffered same injuries conditions heshe claiming matter
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1088,"18. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff 
was assigned a permanent impairment rating by a physician.",prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff was assigned a permanent impairment rating by a physician,prior date motor vehicle accident subject lawsuit plaintiff assigned permanent impairment rating physician
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1089,"19. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff  
has been involved in a motor vehicle accident in which he/she injured the same parts of her body for which 
she is claiming injury in this matter.",prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which heshe injured the same parts of her body for which she is claiming injury in this matter,prior date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident heshe injured same parts her body claiming injury matter
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1090,"20. Prior to the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff 
has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which she is claiming in 
this matter.",prior to the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which she is claiming in this matter,prior date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1091,"21. After the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff 
has been involved in a motor vehicle accident in which she injured the same parts of his/her body for which 
she is claiming injury in this matter.",after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has been involved in a motor vehicle accident in which she injured the same parts of hisher body for which she is claiming injury in this matter,after date motor vehicle accident subject lawsuit plaintiff involved motor vehicle accident injured same parts hisher body claiming injury matter
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1092,"22. After the date of the motor vehicle accident, which is the subject of this lawsuit, Plaintiff 
has made a claim and/or filed a lawsuit for the same injuries and/or conditions for which he/she is claiming 
in this matter.",after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which heshe is claiming in this matter,after date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions heshe claiming matter
-1867433072908697470,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1093,"22. 
/s/ Theresa S. Caccippio                              
Theresa S. Caccippio, Esquire 
Florida Bar No.",s theresa s caccippio theresa s caccippio esquire florida bar no,s theresa s caccippio theresa s caccippio esquire florida bar no
8090429201000553160,Wicker Smith.pdf,1094,"1.ADMIT that the  injuries that you claim are  a result of the accident referenced  in your 
Complaint pre-date and pre-exist  the date  of the  accident.",admit that the injuries that you claim are a result of the accident referenced in your complaint predate and preexist the date of the accident,admit injuries claim result accident referenced complaint predate preexist date accident
8090429201000553160,Wicker Smith.pdf,1095,"2.ADMIT that before the accident which is referenced in your Complaint, you sustained an 
injury to the same  body part(s) as the body part(s) you are alleging injury(ies) to in this 
lawsuit.",admit that before the accident which is referenced in your complaint you sustained an injury to the same body parts as the body parts you are alleging injuryies to in this lawsuit,admit before accident referenced complaint sustained injury same body parts body parts alleging injuryies lawsuit
8090429201000553160,Wicker Smith.pdf,1096,"3.ADMIT that you have been involved  in an  automobile accident which predates the incident 
referenced in your  Complaint  either as a driver, passenger or pedestrian.",admit that you have been involved in an automobile accident which predates the incident referenced in your complaint either as a driver passenger or pedestrian,admit involved automobile accident predates incident referenced complaint either driver passenger pedestrian
8090429201000553160,Wicker Smith.pdf,1097,"4.ADMIT that one (1) or more of your prior treating physicians opined  that your 
sustained significant and permanent injuries  in said prior  motor vehicle accident.",admit that one 1 or more of your prior treating physicians opined that your sustained significant and permanent injuries in said prior motor vehicle accident,admit one 1 more prior treating physicians opined sustained significant permanent injuries said prior motor vehicle accident
8090429201000553160,Wicker Smith.pdf,1098,"5.ADMIT that you have  been  involved in an automobile accident subsequent  to the 
incident referenced  in your Complaint either  as a driver, passenger or pedestrian.",admit that you have been involved in an automobile accident subsequent to the incident referenced in your complaint either as a driver passenger or pedestrian,admit involved automobile accident subsequent incident referenced complaint either driver passenger pedestrian
8090429201000553160,Wicker Smith.pdf,1099,"6.ADMIT that one (1) or more of your prior treating  physicians opined that you sustained 
significant and  permanent injuries in said subsequent motor vehicle accident.",admit that one 1 or more of your prior treating physicians opined that you sustained significant and permanent injuries in said subsequent motor vehicle accident,admit one 1 more prior treating physicians opined sustained significant permanent injuries said subsequent motor vehicle accident
8090429201000553160,Wicker Smith.pdf,1100,"7.ADMIT that you have been involved  in one (1) or more  slip and fall type or other  non- motor 
vehicle accidents prior  to the subject incident.",admit that you have been involved in one 1 or more slip and fall type or other non motor vehicle accidents prior to the subject incident,admit involved one 1 more slip fall type other non motor vehicle accidents prior subject incident
8090429201000553160,Wicker Smith.pdf,1101,"8.ADMIT that one (1) or more of your prior treating  physicians opined that you sustained 
significant and  permanent injuries in the  prior slip and  fall type or other non-motor  vehicle  
accident(s).",admit that one 1 or more of your prior treating physicians opined that you sustained significant and permanent injuries in the prior slip and fall type or other nonmotor vehicle accidents,admit one 1 more prior treating physicians opined sustained significant permanent injuries prior slip fall type other nonmotor vehicle accidents
8090429201000553160,Wicker Smith.pdf,1102,"9.ADMIT that you have been involved  in one (1) or more  slip and fall type or other  non- motor 
vehicle accidents subsequent to the  subject incident.",admit that you have been involved in one 1 or more slip and fall type or other non motor vehicle accidents subsequent to the subject incident,admit involved one 1 more slip fall type other non motor vehicle accidents subsequent subject incident
8090429201000553160,Wicker Smith.pdf,1103,"10.ADMIT that one (1) or more of your prior treating  physicians opined that you sustained 
significant and  permanent injuries in the subsequent  slip and fall type or other non-motor 
vehicle a ccident(s).",admit that one 1 or more of your prior treating physicians opined that you sustained significant and permanent injuries in the subsequent slip and fall type or other nonmotor vehicle a ccidents,admit one 1 more prior treating physicians opined sustained significant permanent injuries subsequent slip fall type other nonmotor vehicle ccidents
8090429201000553160,Wicker Smith.pdf,1104,"11.ADMIT that you have been involved  in any other type of accident, which  pre-date the 
accident in your Complaint.",admit that you have been involved in any other type of accident which predate the accident in your complaint,admit involved other type accident predate accident complaint
8090429201000553160,Wicker Smith.pdf,1105,"12.ADMIT that you were suffering  from a disability prior to the date of the accident that is 
referenced in your  Complaint.",admit that you were suffering from a disability prior to the date of the accident that is referenced in your complaint,admit suffering disability prior date accident referenced complaint
8090429201000553160,Wicker Smith.pdf,1106,13.ADMIT that you have previously been involved  in litigation where you sued someone  for    damages.,admit that you have previously been involved in litigation where you sued someone for damages,admit previously involved litigation where sued someone damages
8090429201000553160,Wicker Smith.pdf,1107,"14.ADMIT that you have previously settled  a claim  either pre-suit  or during  litigation  for 
personal injury and executed a  release.",admit that you have previously settled a claim either presuit or during litigation for personal injury and executed a release,admit previously settled claim either presuit during litigation personal injury executed release
8090429201000553160,Wicker Smith.pdf,1108,"15.ADMIT that you have no outstanding medical bills from  the accident  that is referenced in your 
Complaint.",admit that you have no outstanding medical bills from the accident that is referenced in your complaint,admit outstanding medical bills accident referenced complaint
8090429201000553160,Wicker Smith.pdf,1109,"16.ADMIT that you do not have  any out of pocket expenses as a result of the accident that is 
referenced in your  Complaint.",admit that you do not have any out of pocket expenses as a result of the accident that is referenced in your complaint,admit do out pocket expenses result accident referenced complaint
8090429201000553160,Wicker Smith.pdf,1110,"17.ADMIT that you have private  health  insurance coverage through  some source  that would 
provide coverage for the  damages that you are seeking in  this lawsuit.",admit that you have private health insurance coverage through some source that would provide coverage for the damages that you are seeking in this lawsuit,admit private health insurance coverage through some source would provide coverage damages seeking lawsuit
8090429201000553160,Wicker Smith.pdf,1111,"18.ADMIT that you have received benefits pursuant to a personal or group health insurance  
policy for medical  bills alleged to have  been  incurred as a result of the incident described in  the 
Complaint.",admit that you have received benefits pursuant to a personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident described in the complaint,admit received benefits pursuant personal group health insurance policy medical bills alleged incurred result incident described complaint
8090429201000553160,Wicker Smith.pdf,1112,"19.ADMIT that you have received other benefits through a  collateral source provider, including 
but not limited to workman’s compensation, social security, or Medicaid/Medicare, for  all or 
a portion of the  damages  that you allege  resulted from the incident  referenced in the 
Complaint.",admit that you have received other benefits through a collateral source provider including but not limited to workman’s compensation social security or medicaidmedicare for all or a portion of the damages that you allege resulted from the incident referenced in the complaint,admit received other benefits through collateral source provider including but limited workman’s compensation social security medicaidmedicare portion damages allege resulted incident referenced complaint
8090429201000553160,Wicker Smith.pdf,1113,"20.ADMIT that no medical provider  has expressed  a medical opinion that you have sustained a 
permanent injury  as a result of the subject  accident.",admit that no medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject accident,admit medical provider expressed medical opinion sustained permanent injury result subject accident
8090429201000553160,Wicker Smith.pdf,1114,"21.ADMIT that you received no permanent and/or  significant scarring as  a result of the subject 
accident.",admit that you received no permanent andor significant scarring as a result of the subject accident,admit received permanent significant scarring result subject accident
8090429201000553160,Wicker Smith.pdf,1115,22.ADMIT that you were  not gainfully  employed at the time of your subject  accident.,admit that you were not gainfully employed at the time of your subject accident,admit gainfully employed time subject accident
8090429201000553160,Wicker Smith.pdf,1116,23.ADMIT that your normal physical abilities  were  impaired at the time of the subject accident.,admit that your normal physical abilities were impaired at the time of the subject accident,admit normal physical abilities impaired time subject accident
8090429201000553160,Wicker Smith.pdf,1117,"24.ADMIT that you had  been drinking alcohol and/or drugs/medications within six (6) hours  
prior to the subject accident.",admit that you had been drinking alcohol andor drugsmedications within six 6 hours prior to the subject accident,admit drinking alcohol drugsmedications within six 6 hours prior subject accident
8090429201000553160,Wicker Smith.pdf,1118,25.ADMIT that you are solely responsible for the subject accident.,admit that you are solely responsible for the subject accident,admit solely responsible subject accident
8090429201000553160,Wicker Smith.pdf,1119,"26.ADMIT that you are,  at least in part, responsible  for the subject accident.",admit that you are at least in part responsible for the subject accident,admit least part responsible subject accident
5997572647436436555,Chartwell Law.docx,1120,"1:
You have received medical payments coverage benefits as a result of the subject accident.",you have received medical payments coverage benefits as a result of the subject accident,you received medical payments coverage benefits result subject accident
5997572647436436555,Chartwell Law.docx,1121,"2:
You sustained no permanent injury as a result of the subject accident.",you sustained no permanent injury as a result of the subject accident,you sustained permanent injury result subject accident
5997572647436436555,Chartwell Law.docx,1122,"3:
You have no out-of-pocket expenses related to the subject accident.",you have no outofpocket expenses related to the subject accident,you outofpocket expenses related subject accident
5997572647436436555,Chartwell Law.docx,1123,"4:
No medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject accident.",no medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject accident,no medical provider expressed medical opinion sustained permanent injury result subject accident
5997572647436436555,Chartwell Law.docx,1124,"5:
You received no permanent and/or significant scarring as a result of the subject accident.",you received no permanent andor significant scarring as a result of the subject accident,you received permanent significant scarring result subject accident
5997572647436436555,Chartwell Law.docx,1125,"6:
You were not wearing your seatbelt at the time of the subject accident.",you were not wearing your seatbelt at the time of the subject accident,you wearing seatbelt time subject accident
5997572647436436555,Chartwell Law.docx,1126,"7:
You did not lose any wages or income as a result of the subject accident.",you did not lose any wages or income as a result of the subject accident,you lose wages income result subject accident
5997572647436436555,Chartwell Law.docx,1127,"8:
Your earning capacity was not reduced or impaired as a result of the subject accident.",your earning capacity was not reduced or impaired as a result of the subject accident,your earning capacity reduced impaired result subject accident
5997572647436436555,Chartwell Law.docx,1128,"9:
Your ability to enjoy life has not been reduced or impaired as a result of the subject accident.",your ability to enjoy life has not been reduced or impaired as a result of the subject accident,your ability enjoy life reduced impaired result subject accident
