GroupID,DocumentName,RequestID,RequestClean,RequestCleanNoStop,RequestRaw
190,LAW OFFICE OF MARK C. BURTON.pdf,435,you took no action to avoid the accident alleged in the complaint ,you took action avoid accident alleged complaint,9. You took no action to avoid the accident alleged in the Complaint .
191,"CALLAHAN & FUSCO, LLC.pdf",67,admit that no medical provider has expressed a medical opinion that you have sustained a permanent injury as a result of the subject incident that is referenced in the complaint,admit medical provider expressed medical opinion sustained permanent injury result subject incident referenced complaint,"16. ADMIT that no medical provider has expressed a  medical opinion that you have 
sustained a permanent injury as a result of the subject incident that is referenced in the Complaint."
192,"BUCHANAN & BUCHANAN, P.A..pdf",33,please admit plaintiff cynthia hendrick is entitled to re ceive benefit s under the personal injury protection portio n of an automobile policy for medical bills alleged to have been susta ined because of the incident described in the complaint ,please admit plaintiff cynthia hendrick entitled re ceive benefit s under personal injury protection portio n automobile policy medical bills alleged susta ined because incident described complaint,"6. Please admit  Plaintiff Cynthia Hendrick is entitled to re ceive benefit s under the Personal 
Injury Protection portio n of an automobile policy for medical bills alleged to have been 
susta ined because of  the incident  described in the Complaint ."
193,"CALLAHAN & FUSCO, LLC.pdf",63,admit that you have not incurred any out ofpocket expenses as a result of the subject incident that is referenced in the compla int,admit incurred out ofpocket expenses result subject incident referenced compla int,"12. ADMIT that you have not incurred any out -of-pocket expenses as a result of the 
subject incident that is referenced in the Compla int."
194,ANDREW J. GORMAN & ASSOCIATES.pdf,26,please admit that plaintiff joshua pink  was partially responsible for the subject accident,please admit plaintiff joshua pink partially responsible subject accident,"10. Please admit that Plaintiff, JOSHUA PINK , was partially responsible for the 
subject accident."
195,"Alvarez Winthrop Thompson & Smoak, P.A..pdf",2,please admit plaintiff is entitled to receive benefits from a collateral s ource as defined in §6277372 or §76876 florida statutes for medical bills alleged to have been incurred as a result of the incident described in the complaint,please admit plaintiff entitled receive benefits collateral s ource defined §6277372 §76876 florida statutes medical bills alleged incurred result incident described complaint,"2. Please admit Plaintiff is entitled to receive benefits from a collateral s ource as 
defined in §627.7372 or §768.76, Florida Statutes, for medical bills alleged to have been 
incurred as a result of the incident described in the Complaint."
196,LAW OFFICE OF MARK C. BURTON.pdf,439,prior to the accident alleged in the complaint you received medical care andor treatment for one or more of the same body parts that you a llege was injured in accident alleged in the complaint,prior accident alleged complaint received medical care treatment one more same body parts llege injured accident alleged complaint,"13. Prior to the accident alleged in the Complaint, you received medical care and/or 
treatment for one or more of the same body part(s) that  you a llege was injured in accident alleged 
in the Complaint."
197,"Vernis & Bowling of the Florida Keys, P.A..pdf",1036,plaintiff drove herself to the pembroke memorial hospital following the incident,plaintiff drove herself pembroke memorial hospital following incident,27. Plaintiff drove herself to the Pembroke Memorial Hospital following the Incident.
198,NICHOLAS J. RYAN & ASSOCIATES.pdf,861,the plaintiffs failure to wear hisher seatbelt contributed to the plaintiff’s injuries claimed in th is lawsuit,the plaintiffs failure wear hisher seatbelt contributed plaintiff’s injuries claimed th lawsuit,"6. The Plaintiff's failure to wear  his/her  seatbelt contributed to the Plaintiff’s injuries  
claimed in th is lawsuit."
199,Reynolds Parrino Shadwick P.A..docx,1163,plaintiff must prove at least one of the following in order to recover any non economic damages on the plaintiffs personal injury claim a significant and permanent loss of an important bodily function b permanent injury within a reasonable degree of medical probability other than scarring or disfigurement c significant and permanent scarring or disfigurement,plaintiff must prove least one following order recover non economic damages plaintiffs personal injury claim significant permanent loss important bodily function b permanent injury within reasonable degree medical probability other than scarring disfigurement c significant permanent scarring disfigurement,"1:
Plaintiff must prove at least one of the following in order to recover any non- economic damages on the Plaintiffs personal injury claim: a. significant and permanent loss of an important bodily function; b. permanent injury within a reasonable degree of medical probability other than scarring or disfigurement; c. significant and permanent scarring or disfigurement."
200,NICHOLAS J. RYAN & ASSOCIATES.pdf,862,wearing a seatbelt would have prevented the plaintiff ’s body from striking the interior of the vehicle at the time of the subject accident ,wearing seatbelt would prevented plaintiff ’s body striking interior vehicle time subject accident,"7. Wearing a seatbelt would have prevented the Plaintiff ’s body  from striking the 
interior of the vehicle  at the time of the Subject Accident ."
201,NICHOLAS J. RYAN & ASSOCIATES.pdf,868,the plaintiff was texting on a cellular phone at the time of the subject accident ,the plaintiff texting cellular phone time subject accident,13. The Plaintiff was texting on a cellular phone  at the time of the Subject Accident .
202,Reynolds Parrino Shadwick P.A..docx,1169,asa result of the collision which is the subject of this litigation you have not lost the ability to earn money in the future,asa result collision subject litigation lost ability earn money future,"7:
Asa result of the collision which is the subject of this litigation, you have not lost the ability to earn money in the future."
203,"FALK,WAAS,HERNANDEZ,SOLOMON.pdf",203,plaintiffs use of the available functionaji and operational seatbeltshoulder harness restraint system at the time and place of the incident described in the complaint would have prevented or lessened the injury and damage alleged by plaintiff 12 this action is subject to the florida motor vehicle nofault law florida statute 627730  6277405,plaintiffs use available functionaji operational seatbeltshoulder harness restraint system time place incident described complaint would prevented lessened injury damage alleged plaintiff 12 action subject florida motor vehicle nofault law florida statute 627730 6277405,"11. Plaintiffs use of the available functionaji and operational
seatbelt/shoulder harness restraint system, at the time and place of the incident
described in the Complaint, would have prevented or lessened the injury and
damage alleged by Plaintiff
12. This action is subject to the Florida Motor Vehicle No-Fault Law,
Florida Statute 627.730 - 627.7405."
204,"DAVIS, GIARDINO, HRIVNAK & OKON, PLLC.pdf",169,plaintiff is an insured person under the personal injury protection portion of an automobile insurance policy which was in force on the date of the incident described in the complaint which provides payment of benefits of eighty percent 80 of all reasonable and necessary medical expenses incurred and sixty 60 of loss of income or earning capacity from inability to work as a result of injury sustained from the incident described in the complaint to a maximum of ten thousand dollars $1000000 certificate of service i hereby certify that i have electronically filed andor furnished a true and correct copy of the foregoing to the following via email on this 16th day of june 2022 to chase m nugent esq 1700 palm beach lakes blvd ste 140 west palm beach fl 33401 cnugentforthepeoplecom amoreyforthepeoplecom jsheehanforthepeoplecom,plaintiff insured person under personal injury protection portion automobile insurance policy force date incident described complaint provides payment benefits eighty percent 80 reasonable necessary medical expenses incurred sixty 60 loss income earning capacity inability work result injury sustained incident described complaint maximum ten thousand dollars $1000000 certificate service i hereby certify i electronically filed furnished true correct copy foregoing following via email 16th day june 2022 chase m nugent esq 1700 palm beach lakes blvd ste 140 west palm beach fl 33401 cnugentforthepeoplecom amoreyforthepeoplecom jsheehanforthepeoplecom,"19. Plaintiff is an insured person under the Personal Injury Protection portion of an automobile insurance policy which was in force on the date of the incident described in the Complaint which provides payment of benefits of eighty percent (80%) of all reasonable and necessary medical expenses incurred and sixty (60%) of loss of income or earning capacity from inability to work as a result of injury sustained from    the incident described in the Complaint to a maximum of Ten Thousand Dollars ($10,000.00). CERTIFICATE OF SERVICE I HEREBY CERTIFY that I have electronically filed and/or furnished a true and correct copy of the foregoing to the following via Email, on this 16th day of June, 2022 to: Chase M. Nugent, Esq., 1700 Palm Beach Lakes Blvd, Ste 140, West Palm Beach, FL 33401, cnugent@forthepeople.com, amorey@forthepeople.com, jsheehan@forthepeople.com."
205,Law Offices of Jack D. Evans.pdf,685,this action is su bject to the flo rida moto r vehicle no fault law flori da statute sections 627 7306277405,this action su bject flo rida moto r vehicle fault law flori da statute sections 627 7306277405,"13. This action is su bject  to the Flo rida Moto r Vehicle No -Fault Law, Flori da Statute 
Sections 627 .730-627.7405."
206,"COLE, SCOTT & KISSANE, P.A..pdf",105,your medical payments insurance coverage has paid all or a portion of your medical bills allegedly incurred as a result of the subject accident,your medical payments insurance coverage paid portion medical bills allegedly incurred result subject accident,"9. Your medical payments insurance coverage has paid all or a portion of your 
medical bills allegedly incurred as a result of the subject accident."
207,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,594,admit that this action is subject to the florida motor vehicle nofault law florida statute sections 6277306277405,admit action subject florida motor vehicle nofault law florida statute sections 6277306277405,"7. Admit that this action is subject to the Florida Motor Vehicle No-Fault Law, Florida 
Statute Sections 627.730-627.7405."
208,Chartwell Law.docx,1137,some or all of your injuries that you are claiming damages for in this matter preexisted the subject accident,some injuries claiming damages matter preexisted subject accident,"18:
Some or all of your injuries that you are claiming damages for in this matter pre-existed the subject accident."
209,"Law Offices of Wilkerson & Rood, PA.pdf",821,defendant complied with the requirements of florida statutes by having the securityinsurance coverages required,defendant complied requirements florida statutes having securityinsurance coverages required,"2. Defendant complied with the requirements of Florida Statutes by having the 
security/insurance coverages required."
210,"BUCHANAN & BUCHANAN, P.A..pdf",34,please admit plaintiff cynthia hendrick received benef its under the personal injury prote ction portion of an automobile insur ance policy for loss of wages or income alleged to have been s ustained becaus e of the incident de scribed in the complaint ,please admit plaintiff cynthia hendrick received benef its under personal injury prote ction portion automobile insur ance policy loss wages income alleged s ustained becaus e incident de scribed complaint,"7. Please admit Plaintiff Cynthia Hendrick received  benef its under the Personal  Injury 
Prote ction portion of an automobile insur ance policy for loss  of wages or income alleged 
to have been s ustained becaus e of the incident de scribed in the Complaint ."
211,"JOHNSON,ANSELMO, MURDOCH.pdf",291,admit that your current employer is willing to pay you as if you had not been injured,admit current employer willing pay if injured,14. ADMIT that your current employer is willing to pay you as if you had not been injured.
212,ANDREW J. GORMAN & ASSOCIATES.pdf,27,please admit that plaintiff joshua pink  did not suffer a permanent injury as a result of the subject accident,please admit plaintiff joshua pink suffer permanent injury result subject accident,"11. Please admit that Plaintiff, JOSHUA PINK , did NOT  suffer a permanent injury as 
a result of the subject accident."
213,CONROY SIMBERG.pdf,142,after the date of the motor vehicle accident which is the subject of this lawsuit plaintiff has made a claim andor filed a lawsuit for the same injuries andor conditions for which he is claiming in this matter certificate of service i hereby certify that a copy hereof has been furnished by service through the eportal to dane e jordan esquire morgan  morgan pa post office box 4979 orlando fl 32802 attorney for plaintiff djordanforthepeoplecom lflemingforthepeoplecom joannemforthepeoplecom on this 21st day of september 2022,after date motor vehicle accident subject lawsuit plaintiff made claim filed lawsuit same injuries conditions claiming matter certificate service i hereby certify copy hereof furnished service through eportal dane e jordan esquire morgan morgan pa post office box 4979 orlando fl 32802 attorney plaintiff djordanforthepeoplecom lflemingforthepeoplecom joannemforthepeoplecom 21st day september 2022,"29. After the date of the motor vehicle accident, which is the subject of this 
lawsuit, Plaintiff has made a claim and/or filed a lawsuit for the same injuries and/or 
conditions for which he is claiming in this matter 
CERTIFICATE OF SERVICE 
I HEREBY CERTIFY that a copy hereof has been furnished by service through the 
eportal to Dane E. Jordan, Esquire, Morgan & Morgan, P.A., Post Office Box 4979, 
Orlando, FL 32802, Attorney for Plaintiff, djordan@forthepeople.com, 
lfleming@forthepeople.com, joannem@forthepeople.com on this   21st   day of 
September, 2022."
214,"WICKER SMITH O'HARA MCCOY & FORD, P.A..pdf",1084,plaintiff did not sustain significant and permanent scarring or disfigurement as a result of the subject accident,plaintiff sustain significant permanent scarring disfigurement result subject accident,"15. Plaintiff did not sustain significant and permanent scarring or disfigurement as a result of 
the subject accident."
215,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,590,admit that the car that you were driving or in which you were a passenger at the time of the accident was equipped with a lap beltshoulder harness combination that was fully operational and available for your use,admit car driving passenger time accident equipped lap beltshoulder harness combination fully operational available use,"3. Admit that the car that you were driving or in which you were a passenger at the 
time of the accident was equipped with a lap belt/shoulder harness combination that was fully 
operational and available for your use."
216,"JOHNSON,ANSELMO, MURDOCH.pdf",300,admit that you had been taking drugs or medications during the ten 10 hours prior to the subject accident,admit taking drugs medications during ten 10 hours prior subject accident,"23. ADMIT that you had been taking drugs or medications during the ten (10) hours prior to
the subject accident."
217,LAW OFFICE OF MARK C. BURTON.pdf,437,the injuries you allege as a result of the accident alleged in the complaint do not meet the threshold requirements of §6277372  fla stat,the injuries allege result accident alleged complaint do meet threshold requirements §6277372 fla stat,"11. The injuries  you allege as a result of the accident alleged in the Complaint  do not 
meet the threshold requirements of §627.737(2) , Fla. Stat."
218,"HAMILTON, MILLER & BIRTHISEL, LLP.pdf",244,plaintiff’s use of the available functional and operational seat beltshoulder harness restraint system at the time and place of the incident described case no 05 2022 ca031639 4 150 southeast second avenue suite 1200 · miami florida 33131 telephone 305 3793686 · facsimile 305 3793690 in the complaint would have prevented or lessened the injury and damage alleged by the plaintiff,plaintiff’s use available functional operational seat beltshoulder harness restraint system time place incident described case 05 2022 ca031639 4 150 southeast second avenue suite 1200 · miami florida 33131 telephone 305 3793686 · facsimile 305 3793690 complaint would prevented lessened injury damage alleged plaintiff,"18. Plaintiff’s use of the available functional and operational seat 
belt/shoulder harness restraint system, at the time and place of the incident described    CASE NO.: 05 -2022- CA-031639  
4 
 
150 SOUTHEAST SECOND AVENUE, SUITE 1200 · MIAMI, FLORIDA 33131    
TELEPHONE: 305 -379-3686 · FACSIMILE: 305 -379-3690  in the Complaint, would have prevented or lessened the injury and damage alleged 
by the Plaintiff."
219,"CAMERON,HODGES,COLEMAN.pdf",76,plaintiffreceivedbenefits from a collateral source as defined by §627730 fla stat for medical bills alleged to have been incurred as a result of the incident described in the complaint,plaintiffreceivedbenefits collateral source defined §627730 fla stat medical bills alleged incurred result incident described complaint,"1. Plaintiffreceivedbenefits from a collateral source, as defined by §627.730, Fla. Stat.,
for medical bills alleged to have been incurred as a result of the incident described in the Complaint."
220,"CALLAHAN & FUSCO, LLC.pdf",53,admit that before the subject incident that is referenced in the complaint you sustained an injury to one or more of the same body parts as the body parts you are alleging injuryies to in this lawsuit,admit before subject incident referenced complaint sustained injury one more same body parts body parts alleging injuryies lawsuit,"2. ADMIT that before the subject incident that is referenced in the Complaint, you 
sustained an injury to one or more of the same body part(s) as the body part(s) you are alleging 
injury(ies) to in this lawsuit."
221,Law Offices of Jack D. Evans.pdf,674,that you were not we aring the available and fully o perat ional sea t belt described above at the time of the collision which is the subject of this lawsuit,that we aring available fully o perat ional sea t belt described above time collision subject lawsuit,"2. That you were not we aring the available and fully o perat ional sea t belt described 
above at the time of the collision which is the subject of this lawsuit."
222,"WADSWORTH, MARGREY & DIXON LLP.pdf",1064,you had been drinking alcohol andor taking drugsmedicatio n within six 6 hours prior to the allege d motor vehicle incident of 5 252020,you drinking alcohol taking drugsmedicatio n within six 6 hours prior allege d motor vehicle incident 5 252020,"26. You had been drinking alcohol and/or taking drugs/medicatio n within 
six (6) hours prior to the allege d motor vehicle incident of 5/ 25/2020."
223,"WADSWORTH, MARGREY & DIXON LLP.pdf",1065,at the time of the accident that is the subject of this lawsuit the vehicle in which the plaintiff was an occupant had available a functional and operational seat beltshoulder harness restraint system,at time accident subject lawsuit vehicle plaintiff occupant available functional operational seat beltshoulder harness restraint system,"27.            At the time of the accident that is the subject of this lawsuit, the 
vehicle in which the Plaintiff was an occupant had available a functional and 
operational seat belt/shoulder harness restraint system."
224,"COLE, SCOTT & KISSANE, P.A..pdf",98,that you were not using the available seat belt at the time of the subject accident,that using available seat belt time subject accident,"2. That you were not using the available seat belt at the time of the subject 
accident."
225,"Evangelo, Brandt & Lippert, P.A..pdf",190,admit that on the date of the accident which is the subject of this lawsuit that plaintiff was eligible for medicare andor medicaid,admit date accident subject lawsuit plaintiff eligible medicare medicaid,"21. Admit that on the date of the accident which is the subject of this lawsuit that Plaintiff was 
eligible for Medicare and/or Medicaid."
226,"JOHNSON,ANSELMO, MURDOCH.pdf",299,admit that you had been drinking alcohol during the ten 10 hours prior to the subject accident,admit drinking alcohol during ten 10 hours prior subject accident,"22. ADMIT that you had been drinking alcohol during the ten (10) hours prior to the subject
accident."
227,"LUKS, SANTANIELLO.pdf",851,defendant satisfied plaintiffs property damage claims,defendant satisfied plaintiffs property damage claims,7. Defendant satisfied Plaintiff's property damage claims.
228,NICHOLAS J. RYAN & ASSOCIATES.pdf,886,516 fla r jud admin on ian boettcher esq iboettcherforthepeoplecom  lesquivelforthepeoplecom  mlaosforthepeoplecom  morgan  morgan pa 8151 peters road suite 4000 plantation fl 33324,516 fla r jud admin ian boettcher esq iboettcherforthepeoplecom lesquivelforthepeoplecom mlaosforthepeoplecom morgan morgan pa 8151 peters road suite 4000 plantation fl 33324,"2. 516, Fla. R. Jud. Admin., on 
Ian Boettcher, Esq. iboettcher@forthepeople.com , lesquivel@forthepeople.com ,    mlaos@forthepeople.com , Morgan & Morgan, P.A., 8151 Peters Road, Suite 4000, Plantation, 
FL 33324."
229,"COLE, SCOTT & KISSANE, P.A..pdf",103,you have received or are entitled to receive benefits under the medical payments prov isions of an automobile insurance policy for medical bills alleged to have been incurred as a result of the subject accident,you received entitled receive benefits under medical payments prov isions automobile insurance policy medical bills alleged incurred result subject accident,"7. You have received or are entitled to receive benefits under the medical 
payments prov isions of an automobile insurance policy for medical bills alleged to have 
been incurred as a result of the subject accident."
230,"CALLAHAN & FUSCO, LLC.pdf",55,admit that one 1 or more of your prior treating physicians opined that you sustained permanent injuries in any a motor vehicle incidents which pre dates the subject incident that is referenced in the c omplaint,admit one 1 more prior treating physicians opined sustained permanent injuries motor vehicle incidents pre dates subject incident referenced c omplaint,"4. ADMIT that one (1) or more of your prior treating physicians opined that you 
sustained permanent injuries in any a motor vehicle incident(s) which pre -date(s) the subject 
incident that is referenced in the C omplaint."
231,"JOHNSON,ANSELMO, MURDOCH.pdf",298,admit that you have a prior felony conviction andor conviction involving dishonesty or false statement,admit prior felony conviction conviction involving dishonesty false statement,"21. ADMIT that you have a prior felony conviction and/or conviction involving dishonesty or
false statement."
232,"CALLAHAN & FUSCO, LLC.pdf",58,admit that you were suffering from a disability prior to the date of the subject incident that is referenced in the complaint,admit suffering disability prior date subject incident referenced complaint,"7. ADMIT that you were suffering from a disability prior to the date of the subject 
incident that is referenced in the Complaint."
233,LAW OFFICE OF MARK C. BURTON.pdf,450,you did not incur any out ofpocket expenses as a result of the accident alleged in the complaint,you incur out ofpocket expenses result accident alleged complaint,"24. You did not incur any out -of-pocket expenses as a result of the accident alleged in 
the Complaint."
234,Law Offices of Jack D. Evans.pdf,689,that the plaintiff r eceived bodily injuries related to the mo tor vehic le accidents he was involved in before the incident that i s subject of this lawsuit ,that plaintiff r eceived bodily injuries related mo tor vehic le accidents involved before incident i s subject lawsuit,"17. That the Plaintiff r eceived bodily injuries related to the mo tor vehic le accidents  he 
was involved in before  the incident  that i s subject  of this lawsuit ."
235,Law Offices of Jack D. Evans.pdf,673,that at the time of the incident which is the subject of this lawsuit the vehicle which is subject to this lawsuit had a fully operati onal seat belt which wa s available to you,that time incident subject lawsuit vehicle subject lawsuit fully operati onal seat belt wa s available you,"1. That at the time of the incident which is the subject of this lawsuit, the 
vehicle which is subject to this lawsuit had  a fully operati onal seat  belt which wa s available to 
you."
236,NICHOLAS J. RYAN & ASSOCIATES.pdf,875,the plaintiff exhausted hisher medical payments med pay benefits relating to the subject accident ,the plaintiff exhausted hisher medical payments med pay benefits relating subject accident,"20. The Plaintiff  exhausted his/her Medical Payments (Med Pay) benefits relating to 
the Subject Accident ."
237,LAW OFFICE OF YVONNE S. PANDOLFO.pdf,593,admit that you were not wearing a lap beltshoulder harness combination at the time of the accident,admit wearing lap beltshoulder harness combination time accident,"6. Admit that you were not wearing a lap belt/shoulder harness combination at the time 
of the accident."
238,Law Offices of Sonya S. Wesner.pdf,790,i hereby certify that a true and correct copy of the foregoing has been furnished by electronic filing to dane jordan esquire 20 n orange avenue orlando florida 32802 djordanforthepeoplecom  smolderforthepeoplecom  joannemforthepeoplecom  on this 5th day of july 2022,i hereby certify true correct copy foregoing furnished electronic filing dane jordan esquire 20 n orange avenue orlando florida 32802 djordanforthepeoplecom smolderforthepeoplecom joannemforthepeoplecom 5th day july 2022,"25.  I HEREBY CERTIFY that a true and correct copy of the foregoing has 
been furnished by electronic filing to Dane Jordan, Esquire, 20 N. Orange Avenue, Orlando, 
Florida 32802, djordan@forthepeople.com ; smolder@forthepeople.com ; 
joannem@forthepeople.com  , on this 5th day of July, 2022."
239,"COLE, SCOTT & KISSANE, P.A..pdf",99,that you are not aware of any defect in the operation of the available seat belt,that aware defect operation available seat belt,"3. That you are not aware of any defect in the operation of the available seat 
belt."
240,Wicker Smith.pdf,1099,admit that one 1 or more of your prior treating physicians opined that you sustained significant and permanent injuries in said subsequent motor vehicle accident,admit one 1 more prior treating physicians opined sustained significant permanent injuries said subsequent motor vehicle accident,"6.ADMIT that one (1) or more of your prior treating  physicians opined that you sustained 
significant and  permanent injuries in said subsequent motor vehicle accident."
241,"JOHNSON,ANSELMO, MURDOCH.pdf",280,admit that one or more of your prior treating physicians opined that you sustained significant and permanent injuries in said prior accident andor fall,admit one more prior treating physicians opined sustained significant permanent injuries said prior accident fall,"3. ADMIT that one or more of your prior treating physicians opined that you sustained
significant and permanent injuries in said prior accident and/or fall."
241,"JOHNSON,ANSELMO, MURDOCH.pdf",282,admit that one or more of your prior treating physicians opined that you sustained significant and permanent injuries in said subsequent accident andor fall,admit one more prior treating physicians opined sustained significant permanent injuries said subsequent accident fall,"5. ADMIT that one or more of your prior treating physicians opined that you sustained
significant and permanent injuries in said subsequent accident and/or fall."
242,Law Offices of Jack D. Evans.pdf,683,plaintiff received benef its pursuant t o personal or group health insurance policy for medical bills alleged to have been incurred as a result of the incident describ ed in the compla int,plaintiff received benef its pursuant t o personal group health insurance policy medical bills alleged incurred result incident describ ed compla int,"11. Plaintiff received benef its pursuant t o personal or group health insurance policy, 
for medical bills alleged to have been incurred as a result of the incident describ ed in  the 
Compla int."
243,"FLANAGAN & MANIOTIS, P.A..pdf",225,that you have been involved in one or more slip and fall accidents prior to the subject accident,that involved one more slip fall accidents prior subject accident,"21. That you have been involved in one or more slip and fall accidents prior to the 
subject accident."
244,"FLANAGAN & MANIOTIS, P.A..pdf",216,that you are not making any claim for past wage loss,that making claim past wage loss,12. That you are not making any claim for past wage loss.
245,"BUCHANAN & BUCHANAN, P.A..pdf",50,please admit t his action is subj ect to the flor ida motor vehicle no fault law §§6277306277405 fla sta t,please admit t his action subj ect flor ida motor vehicle fault law §§6277306277405 fla sta t,"23. Please admit t his action is subj ect to the Flor ida Motor  Vehicle No -Fault Law, 
§§627.730-627.7405, Fla. Sta t."
246,NICHOLAS J. RYAN & ASSOCIATES.pdf,860,the plaintiff was not wearing a seatbelt at the time of the subject accident ,the plaintiff wearing seatbelt time subject accident,5. The Plaintiff was not wearing a seatbelt at the time of the Subject Accident .
247,Law Offices of Jack D. Evans.pdf,681,plaintiff r eceived benefi ts under the me dical payments provisio ns of an automobile insurance policy for m edical bi lls alleged to have been incurred as a result of the incident described in the complaint,plaintiff r eceived benefi ts under me dical payments provisio ns automobile insurance policy m edical bi lls alleged incurred result incident described complaint,"9. Plaintiff r eceived benefi ts under the me dical payments provisio ns of an 
automobile insurance policy for m edical bi lls alleged to have been incurred as a result of the 
incident described in the Complaint."
248,"BUCHANAN & BUCHANAN, P.A..pdf",48,please admit plaintiff cynthia hendrick at th e time and pla ce of the incident described in the complaint was not using the available functional and operational seat belt shoulder harne ss restraint system,please admit plaintiff cynthia hendrick th e time pla ce incident described complaint using available functional operational seat belt shoulder harne ss restraint system,"21. Please admit Plaintiff Cynthia Hendrick, at th e time and pla ce of the incident described in 
the Complaint, was not  using the available functional and  operational seat belt /shoulder 
harne ss restraint system."
249,"Vernis & Bowling of the Florida Keys, P.A..pdf",1030,plaintiff was also involved in a prior motor vehicle accident which occurred on january 15 2007 and sustained bodily injuries,plaintiff also involved prior motor vehicle accident occurred january 15 2007 sustained bodily injuries,"21. Plaintiff was also involved in a prior motor vehicle accident which occurred on 
January 15, 2007 and  sustained bodily injuries."
250,Chartwell Law.docx,1141,you had a herniated disc prior to the subject accident,you herniated disc prior subject accident,"22:
You had a herniated disc prior to the subject accident."
251,"Vecchio, Carrier, Feldman & Johannessen, P.A..pdf",1005,plaintiff’s use of the available functional and operational seat beltshoulder harness preven ted or lessened the injury and damage alleged by plaintiff,plaintiff’s use available functional operational seat beltshoulder harness preven ted lessened injury damage alleged plaintiff,"24. Plaintiff’s use of the available functional and operational seat belt/shoulder harness preven ted or 
lessened the injury and damage alleged by Plaintiff."
252,COONEY TRYBUS KWAVNICK PEETS.pdf,147,you would not have been injured in the accident com plained of if you had been wearing the seat belt,you would injured accident com plained if wearing seat belt,"5. You would not have been injured in the accident com plained of if you had been 
wearing the seat belt."
253,"WADSWORTH, MARGREY & DIXON LLP.pdf",1041,you sustained no permanent injury as the result of the motor vehicle incident of 5252020,you sustained permanent injury result motor vehicle incident 5252020,"3. You sustained no permanent injury as the result of the motor  vehicle 
incident of 5/25/2020."
254,"WADSWORTH, MARGREY & DIXON LLP.pdf",1045,you did not lose any wages or income as a result of the alle ged motor vehicle incident of 5252020,you lose wages income result alle ged motor vehicle incident 5252020,"7. You did not lose any wages or income as a result of the alle ged motor 
vehicle incident of 5/25/2020."
255,"WADSWORTH, MARGREY & DIXON LLP.pdf",1052,you have been involved in one 1 or more slip and fall typ e or other nonmotor vehicle accidents prior to the alleged motor vehicle incident of 5252020,you involved one 1 more slip fall typ e other nonmotor vehicle accidents prior alleged motor vehicle incident 5252020,"14. You have been involved in one (1) or more slip and fall typ e or other 
non-motor vehicle accidents prior to the alleged motor vehicle incident of 5/25/2020."
256,LAW OFFICE OF MARK C. BURTON.pdf,453,you did not report any injuries at the scene of the accident alleged in the complaint,you report injuries scene accident alleged complaint,27. You did not report any injuries at the scene of the accident alleged in the Complaint.
257,"BUCHANAN & BUCHANAN, P.A..pdf",37,pleas e admit plaintiff cynthia hendrick is entitled to receive $ 1000000 in be nefits under the personal inj ury protection portion of an automobile policy for medical bills alleged to have b een incurred because of the incident described in the complaint,pleas e admit plaintiff cynthia hendrick entitled receive $ 1000000 be nefits under personal inj ury protection portion automobile policy medical bills alleged b een incurred because incident described complaint,"10. Pleas e admit Plaintiff Cynthia Hendrick is entitled to  receive $ 10,000.00 in be nefits  
under the Personal Inj ury Protection portion of an automobile policy for medical bills 
alleged to  have b een incurred because of  the incident  described in the Complaint."
258,"WADSWORTH, MARGREY & DIXON LLP.pdf",1044,you were not gainfully employed at the time of the alleged m otor vehicle incident of 5252020,you gainfully employed time alleged m otor vehicle incident 5252020,"6. You were not gainfully employed at the time of the alleged m otor 
vehicle incident of 5/25/2020."
259,"Law Offices of Ryan, Acosta, Farmer & Marsh.pdf",756,admit or deny that you have received social security bene fits for a period of 24 months or more,admit deny received social security bene fits period 24 months more,"1. Admit or deny that you have received Social Security bene fits for a period of 24 
months or more."
260,"Vernis & Bowling of the Florida Keys, P.A..pdf",1027,at the time of plaintiff’s november 9 20 10 motor vehicle accident plaintiff maintained a liability insurance policy through liberty mutual,at time plaintiff’s november 9 20 10 motor vehicle accident plaintiff maintained liability insurance policy through liberty mutual,"18. At the time of Plaintiff’s November 9, 20 10 motor vehicle accident, Plaintiff 
maintained a liability insurance policy through Liberty Mutual."
261,Law Offices of Jack D. Evans.pdf,696,admit that the plain tiff received health care insurance benefits re lated to medical treatment for injuries he is claiming are related to th e subject mo tor vehi cle accident,admit plain tiff received health care insurance benefits re lated medical treatment injuries claiming related th e subject mo tor vehi cle accident,"24. Admit that the Plain tiff received health care insurance benefits re lated to medical  
treatment for injuries  he is claiming are related to th e subject mo tor vehi cle accident."
262,"CALLAHAN & FUSCO, LLC.pdf",52,admit that the injuries that you claim are a result of the subject incident that is referenced in the complaint pre date and pre exist the date of the subject incident,admit injuries claim result subject incident referenced complaint pre date pre exist date subject incident,"1. ADMIT that the injuries that you claim are a result of the subject incident that is 
referenced in the Complaint, pre -date and pre -exist the date of the subject incident."
263,"WADSWORTH, MARGREY & DIXON LLP.pdf",1043,you received no permanent andor significant scarring as a r esult of the alleged motor vehicle in cident of 5252020,you received permanent significant scarring r esult alleged motor vehicle cident 5252020,"5. You received no permanent and/or significant scarring as a r esult of the 
alleged motor vehicle in cident of 5/25/2020."
264,Law Offices of James W. Kehoe.pdf,700,that at the time of the accident in question you were not wearing a helmet,that time accident question wearing helmet,1.That at the time of the accident in question you were not wearing a helmet.
